Profile_Picture,Total_Votes,Name,Party,Constituency,Date_Time
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/Indra-2023-20231026033618.jpg,93295,Indra Kumar Sahu,Bharatiya Janata Party,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/Dhane-2023-20231026110645.jpg,77742,Dhanendra Sahu,Indian National Congress,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Makha-2023-20231030033317.jpg,2379,Makhan Lal Tamrakar,Janta Congress Chhattisgarh (J),Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/SmtM-2023-20231030015942.jpg,1045,Mamta Sahu,Bahujan Samaj Party,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Hemch-2023-20231030010827.jpg,876,Hemchand Gilhre,Independent,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/YashK-2023-20231030030626.jpg,487,Yash Kumar Sahu,Johar Chhattisgarh Party,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Kamle-2023-20231027023757.jpg,427,Kamlesh Sahu,Bhartiya Shakti Chetna Party,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Shaku-2023-20231027032829.jpg,382,Shakuntala Mandle,Independent,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Bhune-2023-20231030082209.jpg,218,Bhuneshwar,Independent,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Breej-2023-20231030024245.jpg,161,Breejmohan,Independent,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Parme-2023-20231030065554.jpg,142,Parmeshwar Markande,Chhattisgarh Mahatari Party,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/Bhodh-2023-20231025092748.jpg,108,Bhodhan Lal Farikar,Shakti Sena (Bharat Desh),Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Pramo-2023-20231030042220.jpg,78,Pramod Kumar Gaikwad,Independent,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,2087,NOTA,None of the Above,Abhanpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/DOMAN-2023-20231023071647.jpg,96717,DOMANLAL KORSEWADA,Bharatiya Janata Party,Ahiwara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/NIRMA-2023-20231026011024.jpg,71454,NIRMAL KOSRE,Indian National Congress,Ahiwara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/ARUNG-2023-20231030121202.jpg,1816,ARUN GANDHARVA,Johar Chhattisgarh Party,Ahiwara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/INDER-2023-20231027063253.jpg,1609,INDER LAL LAHARE,Bahujan Samaj Party,Ahiwara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/RITID-2023-20231030074112.jpg,1252,RITI DESHLAHRA,Janta Congress Chhattisgarh (J),Ahiwara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/RAMPR-2023-20231027053941.jpg,921,RAMPRASAD DHRITLAHRE,Independent,Ahiwara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/SANTO-2023-20231027062103.jpg,830,SANTOSH KUMAR JOSHI,Independent,Ahiwara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/ASHIS-2023-20231027061002.jpg,360,ASHISH MANDLE,Independent,Ahiwara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/SANTO-2023-20231030071416.jpg,221,SANTOSH KUMAR JANGADE,India Praja Bandhu Party,Ahiwara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/ADVOC-2023-20231023065323.jpg,190,ADVOCATE SHAILENDRA BANJARE (SHAKTIPUTRA),Shakti Sena (Bharat Desh),Ahiwara,14-02-2024 17:07
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,1599,NOTA,None of the Above,Ahiwara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/RAGHA-2023-20231030124455.jpg,80043,RAGHAVENDRA KUMAR SINGH,Indian National Congress,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/SAURA-2023-20231026123927.jpg,57285,SAURABH SINGH,Bharatiya Janata Party,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/RICHA-2023-20231030043550.jpg,16464,RICHA AJIT JOGI,Janta Congress Chhattisgarh (J),Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/VINOD-2023-20231023040156.jpg,5774,DR. VINOD SHARMA,Bahujan Samaj Party,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/ANAND-2023-20231025043935.jpg,4826,ANAND PRAKASH MIRI,Aam Aadmi Party,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/VARSH-2023-20231030031945.jpg,1334,VARSHA NETAM,Independent,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/MAHET-2023-20231030021924.jpg,608,MAHETTAR GOAD,Independent,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/SHAIL-2023-20231030083609.jpg,547,SHAIL KUMAR KURREY,Independent,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/JEEVA-2023-20231103122759.jpg,475,JEEVAN LAL YADAW,Samajwadi Party,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/RAJES-2023-20231030014937.jpg,465,RAJESH SINGH DHURVE,Independent,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/DASHR-2023-20231030011030.jpg,339,DASHRATH LAL PATEL,Akhand Loktantrik Party,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/BHOLA-2023-20231030034953.jpg,286,BHOLA SHANKAR GOND,Hamar Raj Party,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/BHAGW-2023-20231030070716.jpg,273,BHAGWAT KEVAT,Independent,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/SUNIL-2023-20231030053555.jpg,268,SUNIL KUMAR KIRAN,Janata Congress,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/ROHIT-2023-20231030085248.jpg,234,ROHIT KUMAR PATEL,Bhartiya Shakti Chetna Party,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,897,NOTA,None of the Above,Akaltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/RAJES-2023-20231102054258.jpg,90780,RAJESH AGRAWAL,Bharatiya Janata Party,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/TSB-2023-20231102053915.jpg,90686,T. S. BABA,Indian National Congress,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/BALSA-2023-20231102054712.jpg,6083,BALSAI KORRAM,Gondvana Gantantra Party,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/RAKES-2023-20231030034026.jpg,1318,RAKESH KUMAR SAHU,Independent,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/ABDUL-2023-20231102055500.jpg,1193,ABDUL MAJID,Janta Congress Chhattisgarh (J),Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/MUKES-2023-20231030095753.jpg,867,MUKESH GOSWAMI,Independent,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/RAMNA-2023-20231102054439.jpg,719,RAMNANDAN PAIKRA,Hamar Raj Party,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/MEERA-2023-20231102053620.jpg,563,MEERA RAVI,Independent,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/ASTER-2023-20231102055342.jpg,352,ASTER XALXO,Independent,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/KRANT-2023-20231102054053.jpg,335,KRANTI KUMAR,Independent,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/ANILS-2023-20231102053329.jpg,311,ANIL SHRIVASTAVA ROTI PARTY,Independent,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SUJAN-2023-20231102055103.jpg,288,SUJAN BIND,Rashtriya mahan Gantantra Party,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SANTO-2023-20231102061230.jpg,251,SANTOSH VISHVAKARMA,Bhartiya Shakti Chetna Party,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,2168,NOTA,None of the Above,Ambikapur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/VIKRA-2023-20231024114442.jpg,59547,VIKRAM USENDI,Bharatiya Janata Party,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SHRIR-2023-20231018073340.jpg,35837,ROOPSINGH POTAI 'MODDU',Indian National Congress,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/MANTU-2023-20231024113622.jpg,15063,MANTU RAM PAWAR,Independent,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/ANOOP-2023-20231020074727.jpg,9415,ANOOP NAG,Independent,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SHRIS-2023-20231018072807.jpg,7412,SANTRAM SALAM,Aam Aadmi Party,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/RAMES-2023-20231020080119.jpg,2334,RAMESH MANDAVI,Independent,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/RAMNA-2023-20231024113647.jpg,1518,RAM NARAYAN USENDI,Independent,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SANTU-2023-20231019054047.jpg,1369,SANTU RAM NURUTI,Independent,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SUREN-2023-20231020075039.jpg,1201,SURENDRA KUMAR DARRO,Ambedkarite Party of India,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/LILAD-2023-20231020083521.jpg,1137,LILADHR KORETI,Rashtriya Jansabha Party,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/MANCH-2023-20231020075810.jpg,958,MANCHU MANDAVI,Sarv Adi Dal,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SHIVP-2023-20231020075404.jpg,641,SHIV PRASAD GOTA,Gondvana Gantantra Party,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/NARHA-2023-20231019054016.jpg,395,NARHARDEO GAWDE,Bhartiya Shakti Chetna Party,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,4245,NOTA,None of the Above,Antagarh,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/KHUSH-2023-20231025052730.jpg,94039,GURU KHUSHWANT SAHEB,Bharatiya Janata Party,Arang,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/DRSH-2023-20231030123047.jpg,77501,DR. SHIVKUMAR DAHARIYA,Indian National Congress,Arang,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SANTO-2023-20231028040527.jpg,1397,SANTOSH MARKANDEY (ADVOCATE),Bahujan Samaj Party,Arang,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/PARMA-2023-20231026033549.jpg,1394,PARMANAND JANGADE,Aam Aadmi Party,Arang,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SHAIL-2023-20231025042957.jpg,1002,ADVOCATE SHAILENDRA BANJARE (SHAKTIPUTRA),Shakti Sena (Bharat Desh),Arang,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/DEVKA-2023-20231030023903.jpg,362,DEVKARN,Independent,Arang,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/SHIVD-2023-20231030033026.jpg,298,SHIV DAHARIYA,Janata Congress,Arang,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SHATR-2023-20231031010832.jpg,186,SHATRUHAN BARLE,Rashtriya Jansabha Party,Arang,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/JAGMO-2023-20231030015207.jpg,156,JAGMOHAN,Right to Recall Party,Arang,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/ROSHA-2023-20231030012734.jpg,131,ROSHAN LAL BANDE,Pragatisheel Samaj Party,Arang,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/DINES-2023-20231031010148.jpg,101,DENESH GAYKWAD,Gana Suraksha Party,Arang,14-02-2024 17:07
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,2255,NOTA,None of the Above,Arang,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/BHAIY-2023-20231031014224.jpg,66866,BHAIYA LAL RAJWADE,Bharatiya Janata Party,Baikunthpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/AMBIC-2023-20231031014416.jpg,41453,AMBICA SINGHDEO,Indian National Congress,Baikunthpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/ENGIN-2023-20231031014307.jpg,23288,ENGINEER SANJAY SINGH KAMRO,Gondvana Gantantra Party,Baikunthpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/DRAK-2023-20231031014250.jpg,1872,DR. AKASH KUMAR,Aam Aadmi Party,Baikunthpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/MEJOR-2023-20231031014356.jpg,1426,MEJOR PRASAD YADAV,Bhartiya Shakti Chetna Party,Baikunthpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SOMAR-2023-20231102023829.jpg,746,SOMAR SAI LOHAR,Samajwadi Party,Baikunthpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/BRIJM-2023-20231031014342.jpg,649,BRIJ MOHAN SAHU,Independent,Baikunthpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/DURGE-2023-20231031014433.jpg,472,DURGESH SAHU,Janta Congress Chhattisgarh (J),Baikunthpur,14-02-2024 17:07
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,1934,NOTA,None of the Above,Baikunthpur,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/TANKR-2023-20231027010702.jpg,108381,Tank Ram Verma,Bharatiya Janata Party,Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SHAIL-2023-20231026041753.jpg,93635,Shailesh Nitin Trivedi,Indian National Congress,Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/RAJKU-2023-20231027044855.jpg,9719,Rajkumar Patre (Vakil),Bahujan Samaj Party,Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SANTO-2023-20231027062751.jpg,1724,Santosh Yadu,Aam Aadmi Party,Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/YOGES-2023-20231030023628.jpg,908,Yogesh Kumar Sahu,Janta Congress Chhattisgarh (J),Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/INDRA-2023-20231030050059.jpg,762,Indrajit Sahu,Independent,Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/NILAM-2023-20231027062732.jpg,455,Nilamsanjay Bharatdwaj,Independent,Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/NAROT-2023-20231030124953.jpg,416,Narottam Das Banjare,Independent,Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/DURGE-2023-20231030051716.jpg,398,Durgeshwari Devi Dhritlahare,Gana Suraksha Party,Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/GAUKA-2023-20231026062919.jpg,366,Gaukaran Nishad (Advocate),Bhrashtachar Mukti Morcha,Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/DASRA-2023-20231030012930.jpg,270,Dasrath Jaiswal,Bhartiya Shakti Chetna Party,Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,2610,NOTA,None of the Above,Baloda Bazar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SAMPA-2023-20231023032808.jpg,108871,SAMPAT AGRAWAL,Bharatiya Janata Party,Basna,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/DEVEN-2023-20231030012159.jpg,72078,DEVENDRA BAHADUR SINGH,Indian National Congress,Basna,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/ARVIN-2023-20231031040413.jpg,1271,ARVIND PRADHAN,Independent,Basna,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/DRAN-2023-20231030084929.jpg,1246,DR. ANAMIKA PAUL,Janta Congress Chhattisgarh (J),Basna,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/AJAYR-2023-20231030011441.jpg,1193,AJAY RATRE,Gondvana Gantantra Party,Basna,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/PRAHA-2023-20231030081107.jpg,826,PRAHALLAD BARIHA,Independent,Basna,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/SUNIL-2023-20231030074858.jpg,493,SUNIL SONWANI,Janata Congress,Basna,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/JAGDI-2023-20231030082742.jpg,320,JAGDISH SIDAR,Hamar Raj Party,Basna,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/RAMES-2023-20231031040715.jpg,310,RAMESHWER CHAUHAN,Azad Janata Party,Basna,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SADAN-2023-20231031040144.jpg,291,SADANAND SAHU,Bhartiya Shakti Chetna Party,Basna,14-02-2024 17:07
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,1443,NOTA,None of the Above,Basna,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/LAKHE-2023-20231020122143.jpg,68401,BAGHEL LAKHESHWAR,Indian National Congress,Bastar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/MANIR-2023-20231020054329.jpg,61967,MANIRAM KASHYAP,Bharatiya Janata Party,Bastar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/JAGMO-2023-20231020122204.jpg,2551,JAGMOHAN BAGHEL,Aam Aadmi Party,Bastar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SONSA-2023-20231020122220.jpg,1933,SONSAY KASHYAP,Janta Congress Chhattisgarh (J),Bastar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/RAMDH-2023-20231020122909.jpg,1751,RAMDHAR BAGHEL,Bahujan Samaj Party,Bastar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/LAKHE-2023-20231020125913.jpg,1379,LAKHESHWAR KASHYAP,Hamar Raj Party,Bastar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/SHIVR-2023-20231023110206.jpg,1250,SHIVRAM NAG,Sarv Adi Dal,Bastar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/PHULK-2023-20231020052556.jpg,772,PHULKUNWAR BAGHEL,Communist Party of India,Bastar,14-02-2024 17:07
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,2738,NOTA,None of the Above,Bastar,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Susha-2023-20231027024957.jpg,79528,Sushant Shukla,Bharatiya Janata Party,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Vijay-2023-20231026123846.jpg,62565,Vijay Kesharwani,Indian National Congress,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Ramku-2023-20231026030256.jpg,15118,Engg. Ramkumar Suryawanshi,Bahujan Samaj Party,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Madho-2023-20231027012648.jpg,1094,Madhoram Kewat,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Rakes-2023-20231030042222.jpg,957,Rakesh Yadav,Aam Aadmi Party,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Visha-2023-20231030044730.jpg,727,Vishambhar Gulhare Advocate,Janta Congress Chhattisgarh (J),Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Gauta-2023-20231030011725.jpg,663,Gautam Prasad Sahu,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Navee-2023-20231026120614.jpg,633,Naveen Kumar Sahu,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Aanan-2023-20231030065659.jpg,422,Anand Ram Sahu,Hamar Raj Party,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/Laxma-2023-20231031030501.jpg,416,Lakshman Pathak,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Ashwa-2023-20231030040919.jpg,371,Ashwani Kumar Dubey,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/Dhane-2023-20231102044700.jpg,296,Dhanendra Chandravanshi,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Khorb-2023-20231030023604.jpg,208,Khorbahra Ram Sahu,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/Haris-2023-20231101040544.jpg,196,Harish Kumar Kurre,Ambedkarite Party of India,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/ArunT-2023-20231027125710.jpg,145,Arun Tiwari,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Paras-2023-20231030080822.jpg,130,Paras Ram Yadav,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/HEERA-2023-20231030122153.jpg,122,Heera Lal Sahu,Bhartiya Shakti Chetna Party,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S26/Rajku-2023-20231101040559.jpg,116,Rajkumar Satnami,Rashtriya Jansabha Party,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Prahl-2023-20231027035253.jpg,112,Prahlad Kumar Yadav,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Mukes-2023-20231030065043.jpg,109,Mukesh Kumar Chandrakar,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/VIKAS-2023-20231030021927.jpg,103,Vikas Kumar Dhiwar,Independent,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/Haris-2023-20231025031550.jpg,100,Hari Shankar Kushwaha,National Youth Party,Beltara,14-02-2024 17:07
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,587,NOTA,None of the Above,Beltara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/DIPES-2023-20231030123520.jpg,97731,DIPESH SAHU,Bharatiya Janata Party,Bemetara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/ASHIS-2023-20231023054013.jpg,88597,ASHISH CHHABDA,Indian National Congress,Bemetara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/ROHIT-2023-20231027054403.jpg,2880,ROHIT SINHA,Independent,Bemetara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/JITEN-2023-20231030024432.jpg,2165,JITENDRA NAVARANGE,Independent,Bemetara,14-02-2024 17:07
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s26/SUSHI-2023-20231027053439.jpg,1040,SUSHIL KOSHLE,Independent,Bemetara,14-02-2024 17:07
