Profile_Picture,Total_Votes,Name,Party,Constituency,Date_Time
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/RaviK-2023-20231108125109.jpg,1471,RAVI KUMAR VANKUDOTHU,Telangana Jaghir Party,Dornakal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/RAVIN-2023-20231110044837.jpg,1346,TAGORE RAVINDAR NAIK ISLAVATH,Independent,Dornakal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/TEJAV-2023-20231110030403.jpg,520,TEJAVATH SOMANNA,Yuga Thulasi Party,Dornakal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/RAVIN-2023-20231110023325.jpg,286,GUGULOTHU RAVINDAR,Bahujan Mukti Party,Dornakal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/Gugul-2023-20231107123334.jpg,261,GUGULOTH NARESH,Independent,Dornakal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/BANOT-2023-20231110122944.jpg,214,BANOTHU LINGANNA,Blue India Party,Dornakal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/MAHEN-2023-20231110054039.jpg,208,MAHENDAR BHUKYA,Bharatha Chaitanya Yuvajana Party,Dornakal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/BADAV-2023-20231109040643.jpg,156,BADAVATH RAJESH,Republican Party of India,Dornakal,14-02-2024 17:40
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,1392,NOTA,None of the Above,Dornakal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/Kotta-2023-20231115034236.jpg,97879,Kotta Prabhakar Reddy,Bharat Rashtra Samithi,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/MRAGH-2023-20231115035055.jpg,44366,M RAGHUNANDAN RAO,Bharatiya Janata Party,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/CHERU-2023-20231115035115.jpg,25235,CHERUKU SRINIVAS REDDY,Indian National Congress,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/Salka-2023-20231115033354.jpg,1213,Salkam Malaiah,Bahujan Samaj Party,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/Maham-2023-20231115035933.jpg,1196,Mahammad Umar,Independent,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/PEDDA-2023-20231115035147.jpg,634,PEDDALINGANNA GARI PRASAD,Independent,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/Vijay-2023-20231115033427.jpg,606,Vijay Kumar Gollapally,Aabaad Party,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/GONDH-2023-20231115032946.jpg,583,GONDHI BHUJANGAM,Independent,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/Vemul-2023-20231115033325.jpg,472,Vemula Venkata Prasanna,Dharma Samaj Party,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/Dutpa-2023-20231115035204.jpg,205,Dutpala Naresh,Praja Ektha Party,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/GOUTI-2023-20231115035126.jpg,107,GOUTI MALLESH,Rashtra Samanya Praja Party,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,2269,NOTA,None of the Above,Dubbak,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/BANDL-2023-20231116010210.jpg,94097,BANDLA KRISHNA MOHAN REDDY,Bharat Rashtra Samithi,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SARIT-2023-20231108015525.jpg,87061,SARITHA W/O THIRUPATAIAH,Indian National Congress,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/GRANJ-2023-20231107040530.jpg,13454,G. RANJITH KUMAR,All India Forward Bloc,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/SHIVA-2023-20231116010042.jpg,7558,SHIVA REDDY,Bharatiya Janata Party,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/BRTHI-2023-20231116010628.jpg,2826,BR THIMMANNA,Independent,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/ATHIK-2023-20231116011039.jpg,1771,ATHIKUR RAHAMAN,Bahujan Samaj Party,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/RAGHA-2023-20231116010237.jpg,1143,RAGHAVENDRUDU,Independent,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/EDIGA-2023-20231110102942.jpg,838,EDIGA PARAMESHWAR GOUD,Independent,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/RAJUG-2023-20231116010601.jpg,778,RAJU GADDEGOTHRAM,Independent,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/NVENK-2023-20231109053825.jpg,692,N VENKATESH NAIK,Independent,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/KSRIN-2023-20231116010304.jpg,593,K SRINIVASULU S/O K KRISHNA MURTHY,Independent,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/KKRIS-2023-20231109054934.jpg,584,K. KRISHNA,Bhartiya Swadeshi Congress,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/SARIT-2023-20231116010715.jpg,514,SARITHA W/O SRINIVAS GOUD,Independent,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/BUDID-2023-20231110110653.jpg,445,BUDIDA ANIL KUMAR,Independent,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/BESHW-2023-20231116010437.jpg,433,B ESHWAR,Independent,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/UPARI-2023-20231109054238.jpg,299,UPARI RAVI KUMAR,Independent,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/SUBBA-2023-20231116010004.jpg,294,SUBBA RAO,Pyramid Party of India,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/GSARI-2023-20231116010843.jpg,269,G SARITHA,Navarang Congress Party,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/KSRIN-2023-20231116010954.jpg,241,K SRINIVASULU S/O K SUNKANNA,Independent,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/MALIC-2023-20231116010406.jpg,207,MALICHETI VENKAT REDDY,Vidhyarthula Rajakiya Party,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,775,NOTA,None of the Above,Gadwal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/KALVA-2023-20231109015805.jpg,111684,KALVAKUNTLA CHANDRASHEKAR RAO,Bharat Rashtra Samithi,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/EATAL-2023-20231107050128.jpg,66653,EATALA RAJENDER,Bharatiya Janata Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/THOOM-2023-20231118112241.jpg,32568,THOOMKUNTA NARSA REDDY,Indian National Congress,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SANJA-2023-20231110111908.jpg,2743,JAKKANI SANJAY KUMAR,Bahujan Samaj Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/RAGHU-2023-20231109100953.jpg,2232,MEKALA RAGHUMA REDDY,Yuga Thulasi Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/KINNE-2023-20231108095526.jpg,1998,KINNERA YADAIAH,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/NIRUD-2023-20231109080952.jpg,1400,NIRUDI SWAMY,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/NIKHI-2023-20231108102935.jpg,1371,R. NIKHIL,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/PORED-2023-20231109091309.jpg,1281,POREDDY VENUGOPAL,Aabaad Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SADAN-2023-20231107042757.jpg,1049,V. SADANANDA REDDY,People Protection Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/RANGA-2023-20231110030443.jpg,967,RANGANNAGARI JYOTHI,India Praja Bandhu Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/RACHA-2023-20231109071235.jpg,721,RACHA SUBHADRA REDDY,Socialist Party (India),Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/POTHU-2023-20231109025907.jpg,647,ASHOK POTHU,Mana Telangana Rashtra Samaikya Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/NAVNA-2023-20231108105858.jpg,553,NAVNANANDI LIMBAREDDY,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/VOLLA-2023-20231110091328.jpg,508,VOLLALA PRAVEEN KUMAR RAO,Samaikyandhra Parirakshana Samithi,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/PAGID-2023-20231109091056.jpg,495,PAGIDIPALA RAMA RAJU,Yuva Taram Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/RAGUL-2023-20231118113742.jpg,474,RAGULA NAGARAJU,Bharatha Chaitanya Yuvajana Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/DASAR-2023-20231109080229.jpg,319,DASARI HARIBABU,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/DASAR-2023-20231109035522.jpg,275,DASARI CHENDRAMOHAN,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/MUKKE-2023-20231108101413.jpg,262,MUKKERA KRISHNA,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SILIV-2023-20231109081338.jpg,259,SILIVERI INDRAGOUD,National Nava Kranthi Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SAPAV-2023-20231103052143.jpg,237,SAPAVAT SUMAN,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/MOHAM-2023-20231110104452.jpg,232,AHEMAD,Jana Shankhaaraavam Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/PEDDA-2023-20231109081551.jpg,213,PALLETURU PRASAD,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/RAJUB-2023-20231107043815.jpg,207,RAJU BOGGULA,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/BHANU-2023-20231108101933.jpg,186,BHANUCHANDER DASARI,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/BAKKA-2023-20231106034122.jpg,176,BAKKA SADESH,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/GADDA-2023-20231110104952.jpg,175,GADDAM ASHOK,All India Hindustan Congress Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/NELAP-2023-20231108100853.jpg,161,NELAPATI NAGARAJU,Vidhyarthula Rajakiya Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/KARUN-2023-20231107051006.jpg,158,KARUNKAR REDDY ADIYALA,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/DATRI-2023-20231110030140.jpg,144,DATRIKA SANTOSH,Navarang Congress Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/PRASA-2023-20231108102337.jpg,132,N. PRASAD,Blue India Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/GADDA-2023-20231110072225.jpg,129,GADDAM ANITHA,Gana Suraksha Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/DUBBA-2023-20231108100458.jpg,127,DUBBAKA BUGGARAJU,Dharma Samaj Party,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SARIT-2023-20231109095935.jpg,124,MEKALA SARITHA REDDY,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/KIRAN-2023-20231110070531.jpg,114,KIRAN RATHOD,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/RAMES-2023-20231110051035.jpg,107,LOGGARI RAMESH PATEL,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/GURRA-2023-20231109020957.jpg,101,GURRAPU RAMULU,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/RANAV-2023-20231108094717.jpg,94,RANAVENI LAXMAN (RL RAO GP),Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/GABBU-2023-20231110050512.jpg,79,GABBULA NAGENDER,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/DEVIE-2023-20231110084038.jpg,77,D. ELLAM,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SRINI-2023-20231109090535.jpg,64,JEEDIPALLY SRINIVAS,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/BADDA-2023-20231108105416.jpg,50,BADDAM SRINIVAS REDDY,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/MAMID-2023-20231108105650.jpg,39,MAMIDI NARAYANAREDDY,Independent,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,832,NOTA,None of the Above,Gajwel,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/LateL-2023-20231109060400.jpg,101696,KADIYAM SRIHARI,Bharat Rashtra Samithi,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/SINGA-2023-20231108105311.jpg,93917,INDIRA SINGAPURAM,Indian National Congress,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/GUNDE-2023-20231109055147.jpg,4984,GUNDE VIJAYA RAMA RAO,Bharatiya Janata Party,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/BASKU-2023-20231116030520.jpg,2466,BASKULA NAGARAJU,Independent,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SHAGA-2023-20231108025412.jpg,2417,SHAGA RAJU,Independent,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/NAVYA-2023-20231111123642.jpg,1800,NAVYA KURSAPELLY,Independent,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/MOTHU-2023-20231115090033.jpg,1267,MOTHUKUPELLY PRABHAKAR,Independent,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/DANDE-2023-20231115085858.jpg,1253,DANDEM RATHNAM,Independent,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/MARAP-2023-20231115085530.jpg,1127,MARAPAKA RAMESH,Republican Party of India (A),Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/CHILU-2023-20231115090209.jpg,994,CHILUKA VARSHA PRUDHVI,Independent,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/MUNDR-2023-20231111121232.jpg,938,MUNDRATHI SRIKANTH,Independent,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/ARNEN-2023-20231108110025.jpg,395,AR NENA PREM READY RIPEEKA,Mana Telangana Rashtra Samaikya Party,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/KOTTE-2023-20231108105024.jpg,291,KOTTE YESEBU,Dharma Samaj Party,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/Thati-2023-20231109061244.jpg,243,TATIKAYALA SUJIT KUMAR,Telangana Republican Party,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/ANILK-2023-20231110100241.jpg,231,ANIL KUMAR GADEPAKA,Independent,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/KALAK-2023-20231111122231.jpg,166,KALAKOTI YADAGIRI,Bharatha Chaitanya Yuvajana Party,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/CHINT-2023-20231110110052.jpg,157,CHINTA SWAMY,All India Forward Bloc,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/KUNTI-2023-20231110101624.jpg,144,KUNTI LAXMAIAH,Jai Swaraj Party,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/CHITY-2023-20231115091407.jpg,116,CHITYALA RAJINIKANTH,Vidhyarthula Rajakiya Party,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,1153,NOTA,None of the Above,Ghanpur,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/TRAJ-2023-20231104014656.jpg,80182,T. RAJA SINGH,Bharatiya Janata Party,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/NANDU-2023-20231110043436.jpg,58725,NAND KISHORE VYAS,Bharat Rashtra Samithi,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/Mogil-2023-20231103050955.jpg,6265,MOGILI SUNITHA,Indian National Congress,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SHRAV-2023-20231109082414.jpg,480,SHRAVAN KUMAR BURRA,Independent,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/PEDDA-2023-20231108051826.jpg,348,PEDDAMYATHARI ANIL,Independent,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/PRADE-2023-20231110035349.jpg,231,PRADEEP RAJ KOLLA,Independent,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/KHAJA-2023-20231107022732.jpg,211,KHAJA MANSOOR,Janata Congress,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/THAKU-2023-20231109080908.jpg,169,THAKUR YUVRAJ SINGH,Independent,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/MILIN-2023-20231109074917.jpg,157,MILIND RAJ SINGH,Independent,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/BONAL-2023-20231106015833.jpg,110,B. SRINIVAS,Praja Ektha Party,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SHAIK-2023-20231110042616.jpg,100,SHAIK MOHD KALEEMUDDIN,Navarang Congress Party,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/CHAND-2023-20231109081459.jpg,88,CHANDRA SHEKHAR RAO GAJULA,Independent,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/LINGA-2023-20231108045100.jpg,81,LINGA SWAMY SINGARAM,Dharma Samaj Party,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/ASHOK-2023-20231109083736.jpg,70,ASHOK KUMAR MAMBA,Independent,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/MOHAM-2023-20231109091415.jpg,69,MOHAMMED OSMAN,Independent,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/MEKAL-2023-20231107052115.jpg,66,MEKALA VIVEK YADAV,Bharatha Chaitanya Yuvajana Party,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/PRIYA-2023-20231110085104.jpg,63,PRIYA SAHU,Jai Maha Bharath Party,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/BVR-2023-20231103041933.jpg,61,B.V.RAMESH BABU,Socialist Party (India),Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/NARSI-2023-20231107044917.jpg,58,NARSINGH SINGH,Independent,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/MOHAM-2023-20231106020826.jpg,53,MOHAMMED ABDUL AZEEM,All India Majlis-E-Inquilab-E-Millat,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/MUTHY-2023-20231110040755.jpg,46,MUTHYALA SANGEETHA LAXMI,Independent,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,626,NOTA,None of the Above,Goshamahal,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/PONNA-2023-20231108122512.jpg,100955,PONNAM PRABHAKAR,Indian National Congress,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SATIS-2023-20231108010646.jpg,81611,SATISH KUMAR VODITELA,Bharat Rashtra Samithi,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/BOMMA-2023-20231110122350.jpg,8338,BOMMA SRIRAM CHAKRAVARTHY,Bharatiya Janata Party,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/GADDA-2023-20231110095121.jpg,5104,GADDA. SATHISH,Independent,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/PEDDO-2023-20231110021628.jpg,2694,PEDDOLLA SRINIVAS,Bahujan Samaj Party,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SAMMA-2023-20231106040419.jpg,1305,KASHAVENI SAMMAIAH,Independent,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/ANILR-2023-20231104040513.jpg,805,ANILREDDY KADTHALA,Independent,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/DUMBA-2023-20231110103258.jpg,655,DUMBALA PARASHARAMULU,Jai Swaraj Party,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/BOTHA-2023-20231109050434.jpg,540,BOTHA NAGABHUSHANAM,India Praja Bandhu Party,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/BOINI-2023-20231106050138.jpg,487,BOINI SADAN MAHARAJ,Dharma Samaj Party,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/KAMAD-2023-20231109032349.jpg,455,KAMADRI MURALI,Independent,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/BOLLI-2023-20231110114145.jpg,442,BOLLI SUBHASH,Telangana Dravida Prajala Party,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/PACHI-2023-20231106024010.jpg,436,PACHIMATLA RAVINDER,Independent,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/DEVAS-2023-20231108115549.jpg,431,DEVASANI THIRUPATHI REDDY,Independent,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/SUNKA-2023-20231109035200.jpg,371,SUNKARI VENKATASWAMY,Peoples Party of India (Democratic),Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/MARAT-2023-20231110105910.jpg,341,MARATI MANIDEEP,Independent,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/SANDE-2023-20231111075423.jpg,173,SANDEEP KONGANTI,Vidhyarthula Rajakiya Party,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s29/LANKA-2023-20231110022344.jpg,170,LANKASIRI RAJ KUMAR,National Nava Kranthi Party,Husnabad,14-02-2024 17:40
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S29/VADLA-2023-20231117122206.jpg,163,VADLAKONDA RAVIKUMAR REDDY,Bharatha Chaitanya Yuvajana Party,Husnabad,14-02-2024 17:40
