Profile_Picture,Total_Votes,Name,Party,Constituency,Date_Time
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/DrR-2023-20231019111416.jpg,5333,Dr. R. Lalthangliana,Mizo National Front,South Tuipui,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/CLal-2023-20231019102620.jpg,2958,C. Laldintluanga,Indian National Congress,South Tuipui,14-02-2024 16:08
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,59,NOTA,None of the Above,South Tuipui,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/Prof-2023-20231019020126.jpg,6991,Prof. Lalnilawma,Zoram People’s Movement,Tawi,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/Lalri-2023-20231019022204.jpg,5439,Lalrinenga Sailo,Mizo National Front,Tawi,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/Lalri-2023-20231021114244.jpg,2240,Lalringliana Khiangte,Indian National Congress,Tawi,14-02-2024 16:08
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,64,NOTA,None of the Above,Tawi,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/RRoh-2023-20231019072938.jpg,4141,R. Rohmingliana,Mizo National Front,Thorang,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/Zodin-2023-20231017051011.jpg,4079,Zodintluanga Ralte,Indian National Congress,Thorang,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/CLal-2023-20231019074356.jpg,3146,C. Lalnunnema,Zoram People’s Movement,Thorang,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/Shant-2023-20231020065136.jpg,1772,Shanti Bikash Chakma,Bharatiya Janata Party,Thorang,14-02-2024 16:08
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,119,NOTA,None of the Above,Thorang,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/WCHHU-2023-20231023021523.jpg,6988,W CHHUANAWMA,Zoram People’s Movement,Tuichang,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/TAWNL-2023-20231023021456.jpg,6079,TAWNLUIA,Mizo National Front,Tuichang,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/CLAL-2023-20231023021513.jpg,1674,C. LALHRIATPUIA,Indian National Congress,Tuichang,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/LALHM-2023-20231023021535.jpg,67,LALHMUNSIAMI,Independent,Tuichang,14-02-2024 16:08
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,50,NOTA,None of the Above,Tuichang,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/Rasik-2023-20231023032701.jpg,13346,Rasik Mohan Chakma,Mizo National Front,Tuichawng,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/Durjy-2023-20231020120204.jpg,12695,Durjya Dhan Chakma,Bharatiya Janata Party,Tuichawng,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/HaraP-2023-20231020013625.jpg,3232,Hara Prasad Chakma,Indian National Congress,Tuichawng,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/Shant-2023-20231019051458.jpg,423,Shanti Jiban Chakma,Zoram People’s Movement,Tuichawng,14-02-2024 16:08
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,260,NOTA,None of the Above,Tuichawng,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/PCV-2023-20231019063109.jpg,7136,P.C. VANLALRUATA,Zoram People’s Movement,Tuikum,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/ErLal-2023-20231019110001.jpg,4975,Er. LALRINAWMA,Mizo National Front,Tuikum,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/TTZ-2023-20231019062623.jpg,2679,T.T. ZOTHANSANGA,Indian National Congress,Tuikum,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/CLAL-2023-20231023095550.jpg,165,C. LALRINMAWII,Independent,Tuikum,14-02-2024 16:08
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,42,NOTA,None of the Above,Tuikum,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/KLALD-2023-20231021020935.jpg,6610,K. LALDAWNGLIANA,Mizo National Front,Tuirial,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/LALTL-2023-20231021020119.jpg,6597,LALTLANMAWIA,Zoram People’s Movement,Tuirial,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/Henry-2023-20231021020945.jpg,2503,Henry Zodinliana Pachuau,Indian National Congress,Tuirial,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/FVanh-2023-20231021020200.jpg,73,F. Vanhmingthanga,Bharatiya Janata Party,Tuirial,14-02-2024 16:08
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,72,NOTA,None of the Above,Tuirial,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/Lalch-2023-20231019085216.jpg,6501,Lalchhandama Ralte,Mizo National Front,Tuivawl,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/JMSDa-2023-20231019090649.jpg,4482,JMS Dawngliana,Zoram People’s Movement,Tuivawl,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/S16/RLP-2023-20231019090126.jpg,3590,R. L. Pianmawia,Indian National Congress,Tuivawl,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/KChan-2023-20231020035648.jpg,82,K Changliana,Bharatiya Janata Party,Tuivawl,14-02-2024 16:08
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,61,NOTA,None of the Above,Tuivawl,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/PROVA-2023-20231018072809.jpg,7167,PROVA CHAKMA,Mizo National Front,West Tuipui,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/NIHAR-2023-20231019100619.jpg,6456,NIHAR KANTI CHAKMA,Indian National Congress,West Tuipui,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/KAWLH-2023-20231019100200.jpg,789,KAWLHNUNA,Zoram People’s Movement,West Tuipui,14-02-2024 16:08
https://results.eci.gov.in/uploads1/candprofile/E22/2023/AC/s16/TLAL-2023-20231020080440.jpg,250,T. LALENGTHANGA,Bharatiya Janata Party,West Tuipui,14-02-2024 16:08
https://results.eci.gov.in/AcResultGenDecNew2023/img/nota.jpg,78,NOTA,None of the Above,West Tuipui,14-02-2024 16:08
